year,category,full_name,show,won,tmdb_actor_id,tmdb_show_id
2016,ENSEMBLE IN A COMEDY SERIES,VICKY JEUDY,ORANGE IS THE NEW BLACK,True,,1424
2016,ENSEMBLE IN A COMEDY SERIES,YAEL STONE,ORANGE IS THE NEW BLACK,True,,1424
2016,ENSEMBLE IN A COMEDY SERIES,,THE BIG BANG THEORY,False,,1418
2016,ENSEMBLE IN A COMEDY SERIES,JIM PARSONS,THE BIG BANG THEORY,False,,1418
2016,ENSEMBLE IN A COMEDY SERIES,JOHNNY GALECKI,THE BIG BANG THEORY,False,,1418
2016,ENSEMBLE IN A COMEDY SERIES,KALEY CUOCO,THE BIG BANG THEORY,False,,1418
2016,ENSEMBLE IN A COMEDY SERIES,KUNAL NAYYAR,THE BIG BANG THEORY,False,,1418
2016,ENSEMBLE IN A COMEDY SERIES,MAYIM BIALIK,THE BIG BANG THEORY,False,,1418
2016,ENSEMBLE IN A COMEDY SERIES,MELISSA RAUCH,THE BIG BANG THEORY,False,,1418
2016,ENSEMBLE IN A COMEDY SERIES,SIMON HELBERG,THE BIG BANG THEORY,False,,1418
2016,ENSEMBLE IN A COMEDY SERIES,,TRANSPARENT,False,,716104
2016,ENSEMBLE IN A COMEDY SERIES,ALEXANDRA BILLINGS,TRANSPARENT,False,,716104
2016,ENSEMBLE IN A COMEDY SERIES,AMY LANDECKER,TRANSPARENT,False,,716104
2016,ENSEMBLE IN A COMEDY SERIES,CARRIE BROWNSTEIN,TRANSPARENT,False,,716104
2016,ENSEMBLE IN A COMEDY SERIES,CHERRY JONES,TRANSPARENT,False,,716104
2016,ENSEMBLE IN A COMEDY SERIES,EMILY ROBINSON,TRANSPARENT,False,,716104
2016,ENSEMBLE IN A COMEDY SERIES,GABY HOFFMANN,TRANSPARENT,False,,716104
2016,ENSEMBLE IN A COMEDY SERIES,HARI NEF,TRANSPARENT,False,,716104
2016,ENSEMBLE IN A COMEDY SERIES,JAY DUPLASS,TRANSPARENT,False,,716104
2016,ENSEMBLE IN A COMEDY SERIES,JEFFREY TAMBOR,TRANSPARENT,False,,716104
2016,ENSEMBLE IN A COMEDY SERIES,JUDITH LIGHT,TRANSPARENT,False,,716104
2016,ENSEMBLE IN A COMEDY SERIES,KATHRYN HAHN,TRANSPARENT,False,,716104
2016,ENSEMBLE IN A COMEDY SERIES,,VEEP,False,,2947
2016,ENSEMBLE IN A COMEDY SERIES,ANNA CHLUMSKY,VEEP,False,,2947
2016,ENSEMBLE IN A COMEDY SERIES,DIEDRICH BADER,VEEP,False,,2947
2016,ENSEMBLE IN A COMEDY SERIES,GARY COLE,VEEP,False,,2947
2016,ENSEMBLE IN A COMEDY SERIES,HUGH LAURIE,VEEP,False,,2947
2016,ENSEMBLE IN A COMEDY SERIES,JULIA LOUIS-DREYFUS,VEEP,False,,2947
2016,ENSEMBLE IN A COMEDY SERIES,KEVIN DUNN,VEEP,False,,2947
2016,ENSEMBLE IN A COMEDY SERIES,MATT WALSH,VEEP,False,,2947
2016,ENSEMBLE IN A COMEDY SERIES,PHIL REEVES,VEEP,False,,2947
2016,ENSEMBLE IN A COMEDY SERIES,REID SCOTT,VEEP,False,,2947
2016,ENSEMBLE IN A COMEDY SERIES,SAM RICHARDSON,VEEP,False,,2947
2016,ENSEMBLE IN A COMEDY SERIES,SARAH SUTHERLAND,VEEP,False,,2947
2016,ENSEMBLE IN A COMEDY SERIES,SUFE BRADSHAW,VEEP,False,,2947
2016,ENSEMBLE IN A COMEDY SERIES,TIMOTHY SIMONS,VEEP,False,,2947
2016,ENSEMBLE IN A COMEDY SERIES,TONY HALE,VEEP,False,,2947
2016,ENSEMBLE IN A DRAMA SERIES,,DOWNTON ABBEY,True,,33907
2016,ENSEMBLE IN A DRAMA SERIES,ALLEN LEECH,DOWNTON ABBEY,True,,33907
2016,ENSEMBLE IN A DRAMA SERIES,BRENDAN COYLE,DOWNTON ABBEY,True,,33907
2016,ENSEMBLE IN A DRAMA SERIES,DAVID ROBB,DOWNTON ABBEY,True,,33907
2016,ENSEMBLE IN A DRAMA SERIES,ELIZABETH McGOVERN,DOWNTON ABBEY,True,,33907
2016,ENSEMBLE IN A DRAMA SERIES,HUGH BONNEVILLE,DOWNTON ABBEY,True,,33907
2016,ENSEMBLE IN A DRAMA SERIES,JIM CARTER,DOWNTON ABBEY,True,,33907
2016,ENSEMBLE IN A DRAMA SERIES,JOANNE FROGGATT,DOWNTON ABBEY,True,,33907
2016,ENSEMBLE IN A DRAMA SERIES,JULIAN OVENDEN,DOWNTON ABBEY,True,,33907
2016,ENSEMBLE IN A DRAMA SERIES,KEVIN DOYLE,DOWNTON ABBEY,True,,33907
2016,ENSEMBLE IN A DRAMA SERIES,LAURA CARMICHAEL,DOWNTON ABBEY,True,,33907
2016,ENSEMBLE IN A DRAMA SERIES,LESLEY NICOL,DOWNTON ABBEY,True,,33907
2016,ENSEMBLE IN A DRAMA SERIES,LILY JAMES,DOWNTON ABBEY,True,,33907
2016,ENSEMBLE IN A DRAMA SERIES,MAGGIE SMITH,DOWNTON ABBEY,True,,33907
2016,ENSEMBLE IN A DRAMA SERIES,MICHELLE DOCKERY,DOWNTON ABBEY,True,,33907
2016,ENSEMBLE IN A DRAMA SERIES,PENELOPE WILTON,DOWNTON ABBEY,True,,33907
2016,ENSEMBLE IN A DRAMA SERIES,PHYLLIS LOGAN,DOWNTON ABBEY,True,,33907
2016,ENSEMBLE IN A DRAMA SERIES,RAQUEL CASSIDY,DOWNTON ABBEY,True,,33907
2016,ENSEMBLE IN A DRAMA SERIES,ROBERT JAMES-COLLIER,DOWNTON ABBEY,True,,33907
2016,ENSEMBLE IN A DRAMA SERIES,SOPHIE McSHERA,DOWNTON ABBEY,True,,33907
2016,ENSEMBLE IN A DRAMA SERIES,TOM CULLEN,DOWNTON ABBEY,True,,33907
2016,ENSEMBLE IN A DRAMA SERIES,,GAME OF THRONES,False,,1399
2016,ENSEMBLE IN A DRAMA SERIES,AIDEN GILLEN,GAME OF THRONES,False,,1399
2016,ENSEMBLE IN A DRAMA SERIES,ALFIE ALLEN,GAME OF THRONES,False,,1399
2016,ENSEMBLE IN A DRAMA SERIES,BEN CROMPTON,GAME OF THRONES,False,,1399
2016,ENSEMBLE IN A DRAMA SERIES,BRENOCK O'CONNOR,GAME OF THRONES,False,,1399
2016,ENSEMBLE IN A DRAMA SERIES,BRIAN FORTUNE,GAME OF THRONES,False,,1399
2016,ENSEMBLE IN A DRAMA SERIES,CARICE VAN HOUTEN,GAME OF THRONES,False,,1399
2016,ENSEMBLE IN A DRAMA SERIES,DANIEL PORTMAN,GAME OF THRONES,False,,1399
2016,ENSEMBLE IN A DRAMA SERIES,EMILIA CLARKE,GAME OF THRONES,False,,1399
2016,ENSEMBLE IN A DRAMA SERIES,GWENDOLINE CHRISTIE,GAME OF THRONES,False,,1399
2016,ENSEMBLE IN A DRAMA SERIES,HANNAH MURRAY,GAME OF THRONES,False,,1399
2016,ENSEMBLE IN A DRAMA SERIES,IAIN GLEN,GAME OF THRONES,False,,1399
2016,ENSEMBLE IN A DRAMA SERIES,IAN BEATTIE,GAME OF THRONES,False,,1399
2016,ENSEMBLE IN A DRAMA SERIES,IWAN RHEON,GAME OF THRONES,False,,1399
2016,ENSEMBLE IN A DRAMA SERIES,JEROME FLYNN,GAME OF THRONES,False,,1399
2016,ENSEMBLE IN A DRAMA SERIES,JOEL FRY,GAME OF THRONES,False,,1399
2016,ENSEMBLE IN A DRAMA SERIES,JOHN BRADLEY,GAME OF THRONES,False,,1399
2016,ENSEMBLE IN A DRAMA SERIES,KIT HARINGTON,GAME OF THRONES,False,,1399
2016,ENSEMBLE IN A DRAMA SERIES,LENA HEADEY,GAME OF THRONES,False,,1399
2016,ENSEMBLE IN A DRAMA SERIES,LIAM CUNNINGHAM,GAME OF THRONES,False,,1399
2016,ENSEMBLE IN A DRAMA SERIES,MAISIE WILLIAMS,GAME OF THRONES,False,,1399
2016,ENSEMBLE IN A DRAMA SERIES,MICHAEL CONDRON,GAME OF THRONES,False,,1399
2016,ENSEMBLE IN A DRAMA SERIES,MICHIEL HUISMAN,GAME OF THRONES,False,,1399
2016,ENSEMBLE IN A DRAMA SERIES,NATHALIE EMMANUEL,GAME OF THRONES,False,,1399
2016,ENSEMBLE IN A DRAMA SERIES,NIKOLAJ COSTER-WALDAU,GAME OF THRONES,False,,1399
2016,ENSEMBLE IN A DRAMA SERIES,OWEN TEALE,GAME OF THRONES,False,,1399
2016,ENSEMBLE IN A DRAMA SERIES,PETER DINKLAGE,GAME OF THRONES,False,,1399
2016,ENSEMBLE IN A DRAMA SERIES,SOPHIE TURNER,GAME OF THRONES,False,,1399
2016,ENSEMBLE IN A DRAMA SERIES,STEPHEN DILLANE,GAME OF THRONES,False,,1399
2016,ENSEMBLE IN A DRAMA SERIES,TARA FITZGERALD,GAME OF THRONES,False,,1399
2016,ENSEMBLE IN A DRAMA SERIES,TOM WLASCHIHA,GAME OF THRONES,False,,1399
2016,ENSEMBLE IN A DRAMA SERIES,,HOMELAND,False,,940451
2016,ENSEMBLE IN A DRAMA SERIES,ALEXANDER FEHLING,HOMELAND,False,,940451
2016,ENSEMBLE IN A DRAMA SERIES,ATHEER ADEL,HOMELAND,False,,940451
2016,ENSEMBLE IN A DRAMA SERIES,CLAIRE DANES,HOMELAND,False,,940451
2016,ENSEMBLE IN A DRAMA SERIES,F. MURRAY ABRAHAM,HOMELAND,False,,940451
2016,ENSEMBLE IN A DRAMA SERIES,MANDY PATINKIN,HOMELAND,False,,940451
2016,ENSEMBLE IN A DRAMA SERIES,MARK IVANIR,HOMELAND,False,,940451
2016,ENSEMBLE IN A DRAMA SERIES,MIRANDA OTTO,HOMELAND,False,,940451
2016,ENSEMBLE IN A DRAMA SERIES,NINA HOSS,HOMELAND,False,,940451
2016,ENSEMBLE IN A DRAMA SERIES,REN,HOMELAND,False,,940451
2016,ENSEMBLE IN A DRAMA SERIES,RUPERT FRIEND,HOMELAND,False,,940451
2016,ENSEMBLE IN A DRAMA SERIES,SARAH SOKOLOVIC,HOMELAND,False,,940451
2016,ENSEMBLE IN A DRAMA SERIES,SEBASTIAN KOCH,HOMELAND,False,,940451
2016,ENSEMBLE IN A DRAMA SERIES,,HOUSE OF CARDS,False,,1425
2016,ENSEMBLE IN A DRAMA SERIES,DEREK CECIL,HOUSE OF CARDS,False,,1425
2016,ENSEMBLE IN A DRAMA SERIES,ELIZABETH MARVEL,HOUSE OF CARDS,False,,1425
2016,ENSEMBLE IN A DRAMA SERIES,JIMMI SIMPSON,HOUSE OF CARDS,False,,1425
2016,ENSEMBLE IN A DRAMA SERIES,KEVIN SPACEY,HOUSE OF CARDS,False,,1425
2016,ENSEMBLE IN A DRAMA SERIES,MAHERSHALA ALI,HOUSE OF CARDS,False,,1425
2016,ENSEMBLE IN A DRAMA SERIES,MICHAEL KELLY,HOUSE OF CARDS,False,,1425
2016,ENSEMBLE IN A DRAMA SERIES,MOLLY PARKER,HOUSE OF CARDS,False,,1425
2016,ENSEMBLE IN A DRAMA SERIES,NATHAN DARROW,HOUSE OF CARDS,False,,1425
2016,ENSEMBLE IN A DRAMA SERIES,PAUL SPARKS,HOUSE OF CARDS,False,,1425
2016,ENSEMBLE IN A DRAMA SERIES,ROBIN WRIGHT,HOUSE OF CARDS,False,,1425
2016,ENSEMBLE IN A DRAMA SERIES,,MAD MEN,False,,
2016,ENSEMBLE IN A DRAMA SERIES,AARON STATON,MAD MEN,False,,
2016,ENSEMBLE IN A DRAMA SERIES,BRUCE GREENWOOD,MAD MEN,False,,
2016,ENSEMBLE IN A DRAMA SERIES,CHRISTINA HENDRICKS,MAD MEN,False,,
2016,ENSEMBLE IN A DRAMA SERIES,ELISABETH MOSS,MAD MEN,False,,
2016,ENSEMBLE IN A DRAMA SERIES,JANUARY JONES,MAD MEN,False,,
2016,ENSEMBLE IN A DRAMA SERIES,JAY R. FERGUSON,MAD MEN,False,,
2016,ENSEMBLE IN A DRAMA SERIES,JOHN SLATTERY,MAD MEN,False,,
2016,ENSEMBLE IN A DRAMA SERIES,JON HAMM,MAD MEN,False,,
2016,ENSEMBLE IN A DRAMA SERIES,KEVIN RAHM,MAD MEN,False,,
2016,ENSEMBLE IN A DRAMA SERIES,KIERNAN SHIPKA,MAD MEN,False,,
2016,ENSEMBLE IN A DRAMA SERIES,MASON VALE COTTON,MAD MEN,False,,
2016,ENSEMBLE IN A DRAMA SERIES,RICH SOMMER,MAD MEN,False,,
2016,ENSEMBLE IN A DRAMA SERIES,SOLA BAMIS,MAD MEN,False,,
2016,ENSEMBLE IN A DRAMA SERIES,STEPHANIE DRAKE,MAD MEN,False,,
2016,ENSEMBLE IN A DRAMA SERIES,VINCENT KARTHEISER,MAD MEN,False,,
2016,FEMALE COMEDY,EDIE FALCO,NURSE JACKIE,False,36190,
2016,FEMALE COMEDY,UZO ADUBA,ORANGE IS THE NEW BLACK,True,1332680,1424
2016,FEMALE COMEDY,AMY POEHLER,PARKS AND RECREATION,False,56322,
2016,FEMALE COMEDY,ELLIE KEMPER,UNBREAKABLE KIMMY SCHMIDT,False,475512,61671
2016,FEMALE COMEDY,JULIA LOUIS-DREYFUS,VEEP,False,15886,2947
2016,FEMALE DRAMA,MAGGIE SMITH,DOWNTON ABBEY,False,10978,33907
2016,FEMALE DRAMA,CLAIRE DANES,HOMELAND,False,6194,940451
2016,FEMALE DRAMA,ROBIN WRIGHT,HOUSE OF CARDS,False,32,1425
2016,FEMALE DRAMA,VIOLA DAVIS,HOW TO GET AWAY WITH MURDER,True,19492,61056
2016,FEMALE DRAMA,JULIANNA MARGULIES,THE GOOD WIFE,False,25654,371459
2016,FEMALE LEAD,SAOIRSE RONAN,BROOKLYN,False,36592,167073
2016,FEMALE LEAD,CATE BLANCHETT,CAROL,False,112,258480
2016,FEMALE LEAD,SARAH SILVERMAN,I SMILE BACK,False,7404,307946
2016,FEMALE LEAD,BRIE LARSON,ROOM,True,60073,264644
2016,FEMALE LEAD,HELEN MIRREN,WOMAN IN GOLD,False,15735,544752
2016,FEMALE SUPPORT,ROONEY MARA,CAROL,False,108916,258480
2016,FEMALE SUPPORT,RACHEL McADAMS,SPOTLIGHT,False,53714,314365
2016,FEMALE SUPPORT,KATE WINSLET,STEVE JOBS,False,204,321697
2016,FEMALE SUPPORT,ALICIA VIKANDER,THE DANISH GIRL,True,227454,306819
2016,FEMALE SUPPORT,HELEN MIRREN,TRUMBO,False,15735,294016
2016,FEMALE TV MOVIE OR MINISERIES,QUEEN LATIFAH,Bessie,True,15758,
2016,FEMALE TV MOVIE OR MINISERIES,NICOLE KIDMAN,GRACE OF MONACO,False,2227,
2016,FEMALE TV MOVIE OR MINISERIES,CHRISTINA RICCI,The Lizzie Borden Chronicles,False,6886,
2016,FEMALE TV MOVIE OR MINISERIES,SUSAN SARANDON,The Secret Life of Marilyn Monroe,False,4038,
2016,FEMALE TV MOVIE OR MINISERIES,KRISTEN WIIG,The Spoils Before Dying,False,41091,
2016,LIFE ACHIEVEMENT,CAROL BURNETT,,True,14837,
2016,MALE COMEDY,LOUIS C.K.,LOUIE,False,52849,67272
2016,MALE COMEDY,TY BURRELL,MODERN FAMILY,False,15232,540643
2016,MALE COMEDY,WILLIAM H. MACY,SHAMELESS,False,3905,336053
2016,MALE COMEDY,JIM PARSONS,THE BIG BANG THEORY,False,5374,1418
2016,MALE COMEDY,JEFFREY TAMBOR,TRANSPARENT,True,4175,716104
2016,MALE DRAMA,BOB ODENKIRK,Better Call Saul,False,59410,60059
2016,MALE DRAMA,BOB ODENKIRK,Better Call Saul,False,59410,60059
2016,MALE DRAMA,PETER DINKLAGE,Game of Thrones,False,22970,1399
2016,MALE DRAMA,PETER DINKLAGE,Game of Thrones,False,22970,1399
2016,MALE DRAMA,KEVIN SPACEY,HOUSE OF CARDS,True,1979,1425
2016,MALE DRAMA,KEVIN SPACEY,HOUSE OF CARDS,True,1979,1425
2016,MALE DRAMA,JON HAMM,Mad Men,False,65717,
2016,MALE DRAMA,JON HAMM,Mad Men,False,65717,
2016,MALE DRAMA,RAMI MALEK,Mr. Robot,False,17838,1423642
2016,MALE DRAMA,RAMI MALEK,Mr. Robot,False,17838,1423642
2016,MALE LEAD,JOHNNY DEPP,BLACK MASS,False,85,261023
2016,MALE LEAD,MICHAEL FASSBENDER,STEVE JOBS,False,17288,321697
2016,MALE LEAD,EDDIE REDMAYNE,THE DANISH GIRL,False,37632,306819
2016,MALE LEAD,LEONARDO DiCAPRIO,THE REVENANT,True,6193,281957
2016,MALE LEAD,BRYAN CRANSTON,TRUMBO,False,17419,294016
2016,MALE SUPPORT,MICHAEL SHANNON,99 HOMES,False,335,283235
2016,MALE SUPPORT,MICHAEL SHANNON,99 HOMES,False,335,283235
2016,MALE SUPPORT,IDRIS ELBA,BEASTS OF NO NATION,True,17605,283587
2016,MALE SUPPORT,IDRIS ELBA,BEASTS OF NO NATION,True,17605,283587
2016,MALE SUPPORT,MARK RYLANCE,BRIDGE OF SPIES,False,40900,296098
2016,MALE SUPPORT,MARK RYLANCE,BRIDGE OF SPIES,False,40900,296098
2016,MALE SUPPORT,JACOB TREMBLAY,ROOM,False,1277188,264644
2016,MALE SUPPORT,JACOB TREMBLAY,ROOM,False,1277188,264644
2016,MALE SUPPORT,CHRISTIAN BALE,THE BIG SHORT,False,3894,318846
2016,MALE SUPPORT,CHRISTIAN BALE,THE BIG SHORT,False,3894,318846
2016,MALE TV MOVIE OR MINISERIES,BILL MURRAY,A Very Murray Christmas,False,1532,364067
2016,MALE TV MOVIE OR MINISERIES,IDRIS ELBA,Luther,True,17605,633331
2016,MALE TV MOVIE OR MINISERIES,RAY LIOTTA,Texas Rising,False,11477,
2016,MALE TV MOVIE OR MINISERIES,BEN KINGSLEY,Tut,False,2282,386720
2016,MALE TV MOVIE OR MINISERIES,MARK RYLANCE,Wolf Hall,False,40900,
2016,STUNT ENSEMBLE IN A MOTION PICTURE,,EVEREST,False,,253412
2016,STUNT ENSEMBLE IN A MOTION PICTURE,,FURIOUS 7,False,,
2016,STUNT ENSEMBLE IN A MOTION PICTURE,,JURASSIC WORLD,False,,135397
2016,STUNT ENSEMBLE IN A MOTION PICTURE,,MAD MAX: FURY ROAD,True,,76341
2016,STUNT ENSEMBLE IN A MOTION PICTURE,,MISSION: IMPOSSIBLE ,False,,1042789
2016,STUNT ENSEMBLE IN A TELEVISION SERIES,,GAME OF THRONES,True,,1399
2016,STUNT ENSEMBLE IN A TELEVISION SERIES,,HOMELAND,False,,940451
2016,STUNT ENSEMBLE IN A TELEVISION SERIES,,MARVEL'S DAREDEVIL,False,,61889
2016,STUNT ENSEMBLE IN A TELEVISION SERIES,,THE BLACKLIST,False,,541702
2016,STUNT ENSEMBLE IN A TELEVISION SERIES,,THE WALKING DEAD,False,,1402
2015,CAST IN A MOTION PICTURE,,BIRDMAN,True,,435092
2015,CAST IN A MOTION PICTURE,AMY RYAN,BIRDMAN,True,,435092
2015,CAST IN A MOTION PICTURE,ANDREA RISEBOROUGH,BIRDMAN,True,,435092
2015,CAST IN A MOTION PICTURE,EDWARD NORTON,BIRDMAN,True,,435092
2015,CAST IN A MOTION PICTURE,EMMA STONE,BIRDMAN,True,,435092
2015,CAST IN A MOTION PICTURE,MICHAEL KEATON,BIRDMAN,True,,435092
2015,CAST IN A MOTION PICTURE,NAOMI WATTS,BIRDMAN,True,,435092
2015,CAST IN A MOTION PICTURE,ZACH GALIFIANAKIS,BIRDMAN,True,,435092
2015,CAST IN A MOTION PICTURE,,BOYHOOD,False,,85350
2015,CAST IN A MOTION PICTURE,ELLAR COLTRANE,BOYHOOD,False,,85350
2015,CAST IN A MOTION PICTURE,ETHAN HAWKE,BOYHOOD,False,,85350
2015,CAST IN A MOTION PICTURE,LORELEI LINKLATER,BOYHOOD,False,,85350
2015,CAST IN A MOTION PICTURE,PATRICIA ARQUETTE,BOYHOOD,False,,85350
2015,CAST IN A MOTION PICTURE,,THE GRAND BUDAPEST HOTEL,False,,
2015,CAST IN A MOTION PICTURE,ADRIEN BRODY,THE GRAND BUDAPEST HOTEL,False,,
2015,CAST IN A MOTION PICTURE,BILL MURRAY,THE GRAND BUDAPEST HOTEL,False,,
2015,CAST IN A MOTION PICTURE,EDWARD NORTON,THE GRAND BUDAPEST HOTEL,False,,
2015,CAST IN A MOTION PICTURE,F. MURRAY ABRAHAM,THE GRAND BUDAPEST HOTEL,False,,
2015,CAST IN A MOTION PICTURE,HARVEY KEITEL,THE GRAND BUDAPEST HOTEL,False,,
2015,CAST IN A MOTION PICTURE,JASON SCHWARTZMAN,THE GRAND BUDAPEST HOTEL,False,,
2015,CAST IN A MOTION PICTURE,JEFF GOLDBLUM,THE GRAND BUDAPEST HOTEL,False,,
2015,CAST IN A MOTION PICTURE,JUDE LAW,THE GRAND BUDAPEST HOTEL,False,,
2015,CAST IN A MOTION PICTURE,LEA SEYDOUX,THE GRAND BUDAPEST HOTEL,False,,
2015,CAST IN A MOTION PICTURE,MATHIEU AMALRIC,THE GRAND BUDAPEST HOTEL,False,,
2015,CAST IN A MOTION PICTURE,OWEN WILSON,THE GRAND BUDAPEST HOTEL,False,,
2015,CAST IN A MOTION PICTURE,RALPH FIENNES,THE GRAND BUDAPEST HOTEL,False,,
2015,CAST IN A MOTION PICTURE,SAOIRSE RONAN,THE GRAND BUDAPEST HOTEL,False,,
2015,CAST IN A MOTION PICTURE,TILDA SWINTON,THE GRAND BUDAPEST HOTEL,False,,
2015,CAST IN A MOTION PICTURE,TOM WILKINSON,THE GRAND BUDAPEST HOTEL,False,,
2015,CAST IN A MOTION PICTURE,TONY REVOLORI,THE GRAND BUDAPEST HOTEL,False,,
2015,CAST IN A MOTION PICTURE,WILLEM DAFOE,THE GRAND BUDAPEST HOTEL,False,,
2015,CAST IN A MOTION PICTURE,,THE IMITATION GAME,False,,205596
2015,CAST IN A MOTION PICTURE,ALLEN LEECH,THE IMITATION GAME,False,,205596
2015,CAST IN A MOTION PICTURE,BENEDICT CUMBERBATCH,THE IMITATION GAME,False,,205596
2015,CAST IN A MOTION PICTURE,CHARLES DANCE,THE IMITATION GAME,False,,205596
2015,CAST IN A MOTION PICTURE,KEIRA KNIGHTLEY,THE IMITATION GAME,False,,205596
2015,CAST IN A MOTION PICTURE,MARK STRONG,THE IMITATION GAME,False,,205596
2015,CAST IN A MOTION PICTURE,MATTHEW BEARD,THE IMITATION GAME,False,,205596
2015,CAST IN A MOTION PICTURE,MATTHEW GOODE,THE IMITATION GAME,False,,205596
2015,CAST IN A MOTION PICTURE,RORY KINNEAR,THE IMITATION GAME,False,,205596
2015,CAST IN A MOTION PICTURE,,THE THEORY OF EVERYTHING,False,,266856
2015,CAST IN A MOTION PICTURE,CHARLIE COX,THE THEORY OF EVERYTHING,False,,266856
2015,CAST IN A MOTION PICTURE,DAVID THEWLIS,THE THEORY OF EVERYTHING,False,,266856
2015,CAST IN A MOTION PICTURE,EDDIE REDMAYNE,THE THEORY OF EVERYTHING,False,,266856
2015,CAST IN A MOTION PICTURE,EMILY WATSON,THE THEORY OF EVERYTHING,False,,266856
2015,CAST IN A MOTION PICTURE,FELICITY JONES,THE THEORY OF EVERYTHING,False,,266856
2015,CAST IN A MOTION PICTURE,SIMON MCBURNEY,THE THEORY OF EVERYTHING,False,,266856
2015,ENSEMBLE IN A COMEDY SERIES,,BROOKLYN NINE-NINE,False,,48891
2015,ENSEMBLE IN A COMEDY SERIES,ANDRE BRAUGHER,BROOKLYN NINE-NINE,False,,48891
2015,ENSEMBLE IN A COMEDY SERIES,ANDY SAMBERG,BROOKLYN NINE-NINE,False,,48891
2015,ENSEMBLE IN A COMEDY SERIES,CHELSEA PERETTI,BROOKLYN NINE-NINE,False,,48891
2015,ENSEMBLE IN A COMEDY SERIES,DIRK BLOCKER,BROOKLYN NINE-NINE,False,,48891
2015,ENSEMBLE IN A COMEDY SERIES,JOE LO TRUGLIO,BROOKLYN NINE-NINE,False,,48891
2015,ENSEMBLE IN A COMEDY SERIES,JOEL MCKINNON MILLER,BROOKLYN NINE-NINE,False,,48891
2015,ENSEMBLE IN A COMEDY SERIES,MELISSA FUMERO,BROOKLYN NINE-NINE,False,,48891
2015,ENSEMBLE IN A COMEDY SERIES,STEPHANIE BEATRIZ,BROOKLYN NINE-NINE,False,,48891
2015,ENSEMBLE IN A COMEDY SERIES,TERRY CREWS,BROOKLYN NINE-NINE,False,,48891
2015,ENSEMBLE IN A COMEDY SERIES,,MODERN FAMILY,False,,540643
2015,ENSEMBLE IN A COMEDY SERIES,ARIEL WINTER,MODERN FAMILY,False,,540643
2015,ENSEMBLE IN A COMEDY SERIES,AUBREY ANDERSON EMMONS,MODERN FAMILY,False,,540643
2015,ENSEMBLE IN A COMEDY SERIES,ED O'NEILL,MODERN FAMILY,False,,540643
2015,ENSEMBLE IN A COMEDY SERIES,ERIC STONESTREET,MODERN FAMILY,False,,540643
2015,ENSEMBLE IN A COMEDY SERIES,JESSE TYLER FERGUSON,MODERN FAMILY,False,,540643
2015,ENSEMBLE IN A COMEDY SERIES,JULIE BOWEN,MODERN FAMILY,False,,540643
2015,ENSEMBLE IN A COMEDY SERIES,NOLAN GOULD,MODERN FAMILY,False,,540643
2015,ENSEMBLE IN A COMEDY SERIES,RICO RODRIGUEZ,MODERN FAMILY,False,,540643
2015,ENSEMBLE IN A COMEDY SERIES,SARAH HYLAND,MODERN FAMILY,False,,540643
2015,ENSEMBLE IN A COMEDY SERIES,SOFIA VERGARA,MODERN FAMILY,False,,540643
2015,ENSEMBLE IN A COMEDY SERIES,TY BURRELL,MODERN FAMILY,False,,540643
2015,ENSEMBLE IN A COMEDY SERIES,,ORANGE IS THE NEW BLACK,True,,1424
2015,ENSEMBLE IN A COMEDY SERIES,ABIGAIL SAVAGE,ORANGE IS THE NEW BLACK,True,,1424
2015,ENSEMBLE IN A COMEDY SERIES,ADRIENNE C. MOORE,ORANGE IS THE NEW BLACK,True,,1424
2015,ENSEMBLE IN A COMEDY SERIES,ALYSIA REINER,ORANGE IS THE NEW BLACK,True,,1424
2015,ENSEMBLE IN A COMEDY SERIES,ANNIE GOLDEN,ORANGE IS THE NEW BLACK,True,,1424
2015,ENSEMBLE IN A COMEDY SERIES,BARBARA ROSENBLAT,ORANGE IS THE NEW BLACK,True,,1424
2015,ENSEMBLE IN A COMEDY SERIES,BETH FOWLER,ORANGE IS THE NEW BLACK,True,,1424
2015,ENSEMBLE IN A COMEDY SERIES,CATHERINE CURTIN,ORANGE IS THE NEW BLACK,True,,1424
2015,ENSEMBLE IN A COMEDY SERIES,CONSTANCE SHULMAN,ORANGE IS THE NEW BLACK,True,,1424
2015,ENSEMBLE IN A COMEDY SERIES,DALE SOULES,ORANGE IS THE NEW BLACK,True,,1424
2015,ENSEMBLE IN A COMEDY SERIES,DANIELLE BROOKS,ORANGE IS THE NEW BLACK,True,,1424
2015,ENSEMBLE IN A COMEDY SERIES,DASCHA POLANCO,ORANGE IS THE NEW BLACK,True,,1424
2015,ENSEMBLE IN A COMEDY SERIES,DIANE GUERRERO,ORANGE IS THE NEW BLACK,True,,1424
2015,ENSEMBLE IN A COMEDY SERIES,ELIZABETH RODRIGUEZ,ORANGE IS THE NEW BLACK,True,,1424
2015,ENSEMBLE IN A COMEDY SERIES,EMMA MYLES,ORANGE IS THE NEW BLACK,True,,1424
2015,ENSEMBLE IN A COMEDY SERIES,GERMAR TERRELL GARDNER,ORANGE IS THE NEW BLACK,True,,1424
2015,ENSEMBLE IN A COMEDY SERIES,JACKIE CRUZ,ORANGE IS THE NEW BLACK,True,,1424
2015,ENSEMBLE IN A COMEDY SERIES,JASON BIGGS,ORANGE IS THE NEW BLACK,True,,1424
